keys:  id  type  radius  x  y  z  vx  vy  vz  nx  ny  nz  nvx  nvy  nvz  area boundary
   44  1  1.05035  1.6245057268e+01  -1.8678847902e+01  0.0000000000e+00 3.8933040e-04  7.9244119e-05  0.0000000e+00  -0.999925    0.012217    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   45  1  1.03349  -1.2644964423e+01  1.5518569316e+01  0.0000000000e+00 -4.4762742e-04  -6.7911727e-04  0.0000000e+00   0.433359   -0.901221    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   46  1  1.10030  -2.9611674543e+01  2.6119837329e+00  0.0000000000e+00 3.5435774e-05  -5.6512840e-04  0.0000000e+00   0.993007   -0.118052    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   47  1  0.99308  -3.8547298772e+00  -2.3535446192e+01  0.0000000000e+00 1.0391335e-03  -2.9439326e-04  0.0000000e+00  -0.206711   -0.978402    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   48  1  1.13884  -1.9960705851e+01  -2.8437647998e+00  0.0000000000e+00 5.1681438e-04  -6.9136778e-04  0.0000000e+00  -0.776408    0.630231    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   49  1  1.12641  -8.8473620643e+00  -1.8089868981e+01  0.0000000000e+00 2.5022252e-04  -2.9674980e-05  0.0000000e+00  -0.835964   -0.548784    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   50  1  1.03918  -1.5876671411e+01  1.1948946840e+01  0.0000000000e+00 -8.7049657e-05  -6.5675348e-04  0.0000000e+00   0.720780   -0.693164    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   51  1  1.11863  1.2410927740e+01  1.3549990856e+01  0.0000000000e+00 -2.3584069e-04  3.7778645e-05  0.0000000e+00   0.968631   -0.248502    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   52  1  0.89960  2.7616753646e+01  -1.1573946962e+01  0.0000000000e+00 -1.5476659e-05  3.0640819e-05  0.0000000e+00   0.785755   -0.618537    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   53  1  1.00751  4.2489508563e+00  -1.1645465039e+01  0.0000000000e+00 1.2966667e-04  -3.8176743e-04  0.0000000e+00  -0.563454   -0.826148    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   54  1  1.12004  2.5714624831e+01  -1.4594655325e+01  0.0000000000e+00 -6.0743433e-06  3.5325718e-05  0.0000000e+00   0.892820    0.450413    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   55  1  1.05956  2.3468503310e+01  -1.8120379383e+01  0.0000000000e+00 3.9276417e-05  4.9047713e-05  0.0000000e+00   0.403732   -0.914877    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   56  1  1.09934  3.1339753189e+00  3.7698558011e+00  0.0000000000e+00 1.3011898e-04  -3.6734756e-05  0.0000000e+00   0.943095   -0.332523    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   57  1  0.99129  -1.2767066717e+01  -8.6949241676e+00  0.0000000000e+00 4.7160293e-04  -7.6672559e-04  0.0000000e+00   0.851326    0.524637    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   58  1  0.94363  -1.7980159762e+00  -2.0647500976e+01  0.0000000000e+00 9.0139983e-04  -3.4899882e-04  0.0000000e+00  -0.875185   -0.483788    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   59  1  0.92485  9.4624139925e+00  -2.8362141439e+01  0.0000000000e+00 7.1601017e-05  9.4012872e-06  0.0000000e+00   0.491882    0.870662    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   60  1  0.89816  1.6956629412e+01  1.3434719414e+01  0.0000000000e+00 -8.4991353e-04  -3.5064814e-05  0.0000000e+00  -0.147535    0.989057    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   61  1  1.12623  1.8496046695e+01  7.2652900304e+00  0.0000000000e+00 -1.0132759e-04  -2.0994459e-03  0.0000000e+00  -0.370715    0.928747    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   62  1  1.06578  -6.7360156337e+00  2.4185509084e+01  0.0000000000e+00 -5.8835326e-04  -7.6117288e-04  0.0000000e+00  -0.024029   -0.999711    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   63  1  1.01156  -2.4104729584e+01  1.0131687735e+01  0.0000000000e+00 -1.3268794e-04  -5.7780799e-04  0.0000000e+00   0.899332    0.437266    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   64  1  1.03604  -5.5293704932e+00  1.3067273887e+01  0.0000000000e+00 4.4089477e-05  -8.1601234e-04  0.0000000e+00  -0.202548    0.979272    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   65  1  0.91408  -9.8006714092e+00  1.1419900428e+01  0.0000000000e+00 -7.1219807e-05  -7.5912895e-04  0.0000000e+00  -0.513021   -0.858376    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   66  1  0.89719  1.1035387349e+01  1.8477190440e+01  0.0000000000e+00 -7.0766748e-04  7.3832528e-04  0.0000000e+00  -0.286167   -0.958180    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   67  1  0.93791  -1.1418115581e+00  -1.0916888073e+01  0.0000000000e+00 9.5495989e-05  -4.7987186e-04  0.0000000e+00   0.952809    0.303570    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   68  1  0.86811  1.1261121276e+01  3.5768521012e+00  0.0000000000e+00 -1.1819548e-03  2.9215505e-04  0.0000000e+00  -0.992606    0.121379    0.000000   0.000000    0.000000    1.000000  3.141592 	0
